Post_ID,Category,Author,Likes,Shares,Comments,Post_Length,Date_Posted,Hashtags,Sentiment_Score
POST_1058,Food,sherrymiller,2149,718,153,222,23-11-2025,"year, me, both",-0.75
POST_1059,Food,scott39,2208,463,273,217,24-11-2025,"seven, their, care",-0.84
POST_1060,Fashion,carlsonsamantha,2022,279,297,161,25-11-2025,"plan, spend, technology",0.51
POST_1061,Fashion,ccollier,3975,150,50,73,26-11-2025,"against, rise, according",-0.98
POST_1062,Tech,christopherramos,2308,239,499,206,27-11-2025,"often, card, simply",0.92
POST_1063,Fashion,melissa61,4089,265,368,244,28-11-2025,"source, hot, scientist",0.03
POST_1064,Fashion,ralph23,2085,693,211,158,29-11-2025,"model, special, cultural",0.97
POST_1065,Tech,jimpowell,3321,104,143,117,30-11-2025,"blood, light, whole",-0.88
POST_1066,Fashion,steven97,907,936,356,163,01-12-2025,"last, sort, five",0.17
POST_1067,Food,samanthamassey,3873,432,2,243,02-12-2025,"let, go, deal",-0.3
POST_1068,Food,vincent42,1099,912,253,133,03-12-2025,"discover, say, soldier",0.69
POST_1069,Tech,vvaldez,4040,496,474,231,04-12-2025,"appear, organization, there",-0.28
POST_1070,Tech,dduran,348,439,334,230,05-12-2025,"want, guy, product",-0.48
POST_1071,Tech,johnsonjustin,973,747,255,256,06-12-2025,"wear, approach, tax",0.72
POST_1072,Food,klinejohn,4282,684,97,98,07-12-2025,"young, worry, effect",-0.25
POST_1073,Fashion,sherry06,4356,157,172,81,08-12-2025,"yes, smile, kitchen",-0.97
POST_1074,Food,martinmisty,2849,171,149,110,09-12-2025,"project, parent, woman",-0.22
POST_1075,Tech,bmarshall,4925,493,487,219,10-12-2025,"here, rule, address",0.31
POST_1076,Fashion,stephendavis,4112,969,278,178,11-12-2025,"line, eat, take",-0.49
POST_1077,Fashion,marissa83,4095,310,58,240,12-12-2025,"range, become, various",-0.14
POST_1078,Food,jimanderson,1852,402,445,151,13-12-2025,"behind, consider, long",-0.89
POST_1079,Tech,rachel87,2763,668,112,84,14-12-2025,"describe, religious, deal",0.18
POST_1080,Food,hcurry,4556,769,323,100,15-12-2025,"of, bag, hope",0.51
POST_1081,Fashion,laurenthompson,2903,675,242,248,16-12-2025,"soldier, understand, operation",-0.17
POST_1082,Food,zhorton,2707,658,309,94,17-12-2025,"true, conference, drive",-0.16
POST_1083,Food,sanderson,4572,902,56,126,18-12-2025,"nature, per, explain",-0.82
POST_1084,Tech,andersonmia,3396,665,488,162,19-12-2025,"car, father, child",-0.6
POST_1085,Tech,carlylara,1521,462,406,114,20-12-2025,"eight, everyone, sport",-0.69
POST_1086,Fashion,oharrison,2999,366,366,63,21-12-2025,"main, young, nice",-0.04
POST_1087,Food,lisa44,991,549,59,142,22-12-2025,"day, position, data",0.06
POST_1088,Food,logan16,1957,642,328,180,23-12-2025,"site, notice, should",0.9
POST_1089,Food,roberthughes,4887,869,215,73,24-12-2025,"official, term, factor",-0.85
POST_1090,Fashion,scastro,1293,254,468,114,25-12-2025,"it, their, form",0.2
POST_1091,Fashion,zpreston,4473,207,232,225,26-12-2025,"summer, sort, perform",0.05
POST_1092,Tech,morganbrittney,1516,449,493,187,27-12-2025,"fine, operation, wait",0.03
POST_1093,Tech,richard37,4007,94,54,62,28-12-2025,"right, course, add",0.75
POST_1094,Tech,ryanlee,2016,859,372,277,29-12-2025,"debate, number, your",-0.59
POST_1095,Food,cindy90,425,838,207,250,30-12-2025,"simply, safe, material",-0.92
POST_1096,Food,cartersavannah,312,477,62,191,31-12-2025,"attention, give, after",0.34
POST_1097,Tech,johnsonnathan,4412,682,183,149,01-01-2026,"but, green, culture",-0.31
POST_1098,Food,qfernandez,3438,761,310,187,02-01-2026,"perhaps, four, new",-0.96
POST_1099,Tech,omoore,3445,189,280,217,03-01-2026,"try, themselves, consider",-0.5
POST_1100,Fashion,marquezkathleen,1994,710,25,200,04-01-2026,"offer, yourself, camera",-0.38
POST_1101,Tech,ashley77,1943,483,176,148,05-01-2026,"light, major, six",0.23
POST_1102,Fashion,spencer09,3684,732,62,104,06-01-2026,"instead, fear, knowledge",-0.65
POST_1103,Food,xcampbell,1702,535,428,112,07-01-2026,"process, score, create",-0.17
POST_1104,Tech,brookschristopher,4191,755,72,120,08-01-2026,"well, enough, actually",-0.04
POST_1105,Food,aaron26,3942,422,334,219,09-01-2026,"college, allow, current",-0.08
POST_1106,Fashion,atrujillo,649,835,166,148,10-01-2026,"attention, hand, fall",0.95
POST_1107,Fashion,kendra31,4865,639,224,115,11-01-2026,"yes, smile, long",-0.91
POST_1108,Fashion,gosborn,1962,604,64,128,12-01-2026,"sometimes, on, provide",0.9
POST_1109,Food,vgillespie,1342,811,68,122,13-01-2026,"understand, wish, better",0.16
POST_1110,Food,benderdaniel,650,132,439,96,14-01-2026,"instead, choose, new",0.59
POST_1111,Food,ganderson,430,54,8,130,15-01-2026,"loss, ball, trade",-0.14
POST_1112,Food,cynthia71,4263,988,235,175,16-01-2026,"Congress, citizen, challenge",-0.09
POST_1113,Fashion,jgray,3687,509,197,101,17-01-2026,"point, north, high",0.76
POST_1114,Fashion,robertsroy,2213,669,411,195,18-01-2026,"sister, rate, ask",0.79
POST_1115,Tech,millertanya,4405,540,172,256,19-01-2026,"provide, peace, lot",-0.52
POST_1116,Tech,santiagojennifer,1148,409,281,195,20-01-2026,"training, outside, believe",-0.6
POST_1117,Food,davissteven,415,210,27,201,21-01-2026,"where, within, along",-0.01
POST_1118,Fashion,bmoreno,2620,665,295,72,22-01-2026,"anyone, report, personal",0.8
POST_1119,Fashion,loriknight,3469,292,398,189,23-01-2026,"form, eat, finish",-0.36
POST_1120,Fashion,dudleygregory,2526,986,133,200,24-01-2026,"black, popular, expert",0.3
POST_1121,Tech,megangilbert,840,733,26,70,25-01-2026,"system, expect, activity",0.42
POST_1122,Tech,xcherry,3619,114,37,113,26-01-2026,"happy, see, benefit",0.56
POST_1123,Fashion,zalexander,796,948,195,267,27-01-2026,"million, never, article",0.13
POST_1124,Fashion,goodtracie,362,669,202,121,28-01-2026,"audience, already, turn",-0.2
POST_1125,Fashion,cruznicholas,4683,258,84,271,29-01-2026,"field, wall, national",0.93
POST_1126,Tech,goodmanian,970,762,319,211,30-01-2026,"fight, sell, people",0.22
POST_1127,Fashion,portermelanie,1127,121,29,179,31-01-2026,"fight, technology, product",0.46
POST_1128,Fashion,kimberly81,2879,298,465,118,01-02-2026,"consumer, form, stay",-0.31
POST_1129,Food,gloversandra,2431,774,98,208,02-02-2026,"three, anyone, authority",0.34
POST_1130,Food,kyle13,3668,380,386,274,03-02-2026,"body, space, admit",-0.48
POST_1131,Tech,nprice,847,560,189,117,04-02-2026,"find, turn, film",-0.51
POST_1132,Fashion,dgoodman,4493,888,11,247,05-02-2026,"read, international, whether",0.43
POST_1133,Fashion,gjohnston,322,840,90,264,06-02-2026,"himself, away, center",0.04
POST_1134,Food,hernandezkristin,3060,500,29,196,07-02-2026,"rock, first, Congress",0.37
POST_1135,Tech,gordonsean,4865,296,212,177,08-02-2026,"boy, painting, answer",-0.46
POST_1136,Food,johnsonjoel,1823,361,37,156,09-02-2026,"low, doctor, star",0.2
POST_1137,Food,rachelgutierrez,2597,588,340,158,10-02-2026,"shoulder, receive, seem",-0.11
POST_1138,Food,tracyshort,3214,462,59,121,11-02-2026,"win, small, director",0.19
POST_1139,Food,riveraashley,4830,437,293,152,12-02-2026,"share, discussion, for",-0.42
POST_1140,Fashion,valerie09,4767,126,359,190,13-02-2026,"word, sea, shoulder",0.43
POST_1141,Fashion,nguyenmaria,996,196,142,114,14-02-2026,"happen, determine, sing",0.61
POST_1142,Food,elizabethgarcia,2715,220,401,183,15-02-2026,"involve, air, idea",-0.48
POST_1143,Tech,laurenthomas,556,994,179,248,16-02-2026,"any, eye, staff",-0.4
POST_1144,Tech,laurasteele,293,90,284,161,17-02-2026,"man, raise, yard",0.32
POST_1145,Tech,robertwilliams,555,410,111,204,18-02-2026,"soon, popular, radio",0.39
POST_1146,Tech,michaelbates,4567,7,229,128,19-02-2026,"science, better, mother",0.41
POST_1147,Food,robinsonjack,3208,543,443,229,20-02-2026,"focus, player, culture",0.37
POST_1148,Fashion,tammyadams,3640,467,20,175,21-02-2026,"only, order, add",-0.21
POST_1149,Tech,pateltheodore,1922,319,144,275,22-02-2026,"heart, size, small",-0.21
POST_1150,Food,tayloramanda,3843,393,488,170,23-02-2026,"available, know, improve",-0.49
POST_1151,Tech,vanessabarajas,1242,268,498,136,24-02-2026,"wide, direction, dog",-0.69
POST_1152,Tech,deborahmyers,4475,190,145,97,25-02-2026,"dinner, the, admit",0.39
POST_1153,Food,jfisher,4795,860,440,137,26-02-2026,"small, mean, test",-0.81
POST_1154,Fashion,nelsonangela,1514,674,374,256,27-02-2026,"especially, century, girl",0.88
POST_1155,Fashion,aaron76,440,60,420,276,28-02-2026,"world, anything, who",0.65
POST_1156,Food,annettelewis,4526,437,315,117,01-03-2026,"speak, by, never",0.72
POST_1157,Fashion,kristen32,3427,263,165,221,02-03-2026,"day, staff, research",0.81
POST_1158,Food,tobrien,4887,796,139,150,03-03-2026,"able, room, general",-0.18
POST_1159,Food,carlosmccoy,4965,94,202,66,04-03-2026,"space, black, relationship",0.69
POST_1160,Food,rbenson,722,552,495,272,05-03-2026,"serve, property, city",-0.68
POST_1161,Fashion,zachary16,2610,925,243,87,06-03-2026,"would, natural, general",-0.96
POST_1162,Food,alexcole,1261,469,112,187,07-03-2026,"most, treat, direction",0.57
POST_1163,Tech,zallen,979,660,467,103,08-03-2026,"a, success, move",-0.85
POST_1164,Fashion,prestonalexander,1589,715,200,268,09-03-2026,"simple, the, spring",0.98
POST_1165,Fashion,tylerhaynes,962,778,384,183,10-03-2026,"network, pattern, lawyer",0.35
POST_1166,Fashion,wongbrianna,693,513,313,183,11-03-2026,"here, visit, stop",0.51
POST_1167,Fashion,sandrajordan,4572,689,258,101,12-03-2026,"positive, finish, condition",-0.51
POST_1168,Tech,williamhenderson,551,936,254,64,13-03-2026,"democratic, cost, summer",0.35
POST_1169,Fashion,yguerrero,779,193,446,117,14-03-2026,"girl, sort, glass",-0.91
POST_1170,Fashion,hhartman,1333,481,404,234,15-03-2026,"reveal, firm, four",0.68
POST_1171,Food,chughes,2168,898,22,161,16-03-2026,"away, major, walk",-0.66
POST_1172,Fashion,eric76,4602,335,392,233,17-03-2026,"name, population, fact",0.39
POST_1173,Tech,moralesfrancisco,4436,434,245,153,18-03-2026,"of, minute, end",-0.55
POST_1174,Tech,jessicatyler,3886,195,338,56,19-03-2026,"various, voice, ever",-0.86
POST_1175,Tech,reeveswilliam,969,854,492,100,20-03-2026,"theory, owner, every",-0.04
POST_1176,Tech,ashleymay,4100,248,310,107,21-03-2026,"catch, new, treatment",-0.66
POST_1177,Fashion,elizabeth28,2389,497,365,241,22-03-2026,"others, same, even",0.46
POST_1178,Fashion,cheryl15,805,211,371,158,23-03-2026,"she, region, against",-0.52
POST_1179,Tech,martintammy,1919,664,402,160,24-03-2026,"agency, vote, doctor",-0.32
POST_1180,Tech,cookjoe,4522,669,317,203,25-03-2026,"time, yeah, beat",0.13
POST_1181,Fashion,brenda81,557,465,86,235,26-03-2026,"would, consumer, right",-0.43
POST_1182,Tech,cholden,1486,873,218,80,27-03-2026,"three, medical, foreign",-0.24
POST_1183,Food,nelsonelizabeth,2625,650,474,243,28-03-2026,"ok, leave, certainly",0.63
POST_1184,Tech,kathleenmcdonald,3476,220,422,141,29-03-2026,"race, blue, election",-0.64
POST_1185,Tech,laura26,608,272,355,155,30-03-2026,"hair, employee, parent",-0.84
POST_1186,Food,wrightaustin,3152,153,459,62,31-03-2026,"poor, up, sit",-0.34
POST_1187,Food,tammy47,4566,248,26,195,01-04-2026,"see, stop, message",-0.15
POST_1188,Fashion,jramirez,3672,278,429,271,02-04-2026,"room, individual, process",0.09
POST_1189,Fashion,omorgan,4449,439,289,168,03-04-2026,"social, take, international",-0.26
POST_1190,Food,sandra50,4107,947,288,252,04-04-2026,"special, exactly, follow",0.58
POST_1191,Food,dneal,3765,815,347,190,05-04-2026,"commercial, system, arrive",-0.92
POST_1192,Fashion,markdavis,1351,275,222,164,06-04-2026,"throughout, piece, I",-0.14
POST_1193,Tech,ugreen,2205,513,351,201,07-04-2026,"manager, have, result",-0.24
POST_1194,Food,nicole27,742,87,177,106,08-04-2026,"choice, ever, account",0.3
POST_1195,Fashion,richard42,4400,798,147,175,09-04-2026,"each, more, give",0.93
POST_1196,Tech,johnsonamanda,1528,922,423,206,10-04-2026,"finish, notice, onto",0.02
POST_1197,Food,nolanjill,306,641,226,233,11-04-2026,"throw, rock, particularly",0.97
POST_1198,Tech,okelly,2480,504,350,103,12-04-2026,"crime, site, partner",-0.4
POST_1199,Fashion,fhernandez,491,589,185,182,13-04-2026,"sit, pressure, treat",-0.94
POST_1200,Food,hoganandrew,1931,771,414,212,14-04-2026,"city, nation, full",-0.67
POST_1201,Tech,brookskristin,2696,240,293,68,15-04-2026,"whom, explain, increase",-0.21
POST_1202,Food,andregarrison,3870,652,469,232,16-04-2026,"exactly, page, fact",-0.37
POST_1203,Tech,mackenzie95,4727,739,428,126,17-04-2026,"miss, society, benefit",-0.81
POST_1204,Fashion,cheryl92,1785,674,40,118,18-04-2026,"throw, argue, audience",-0.13
POST_1205,Fashion,jeffreyrobbins,3785,235,392,93,19-04-2026,"western, beyond, lead",-0.32
POST_1206,Food,howens,2695,127,499,255,20-04-2026,"song, interview, attack",-0.75
POST_1207,Tech,hahndanielle,68,502,392,87,21-04-2026,"seem, skin, open",-0.41
POST_1208,Food,robert22,1174,199,190,111,22-04-2026,"fall, particularly, report",0.77
POST_1209,Food,jrobinson,4035,961,78,71,23-04-2026,"her, charge, business",-0.4
POST_1210,Tech,stephaniemyers,2704,901,204,122,24-04-2026,"least, necessary, economy",0.43
POST_1211,Tech,johnlee,2130,542,383,217,25-04-2026,"break, cut, feeling",0.22
POST_1212,Tech,nsanchez,1597,501,277,203,26-04-2026,"enough, run, manage",-0.15
POST_1213,Fashion,imitchell,911,649,271,174,27-04-2026,"hot, he, expert",-0.52
POST_1214,Food,johnsonsteven,204,491,31,54,28-04-2026,"movie, grow, late",-0.26
POST_1215,Food,michaelquinn,3544,20,449,270,29-04-2026,"late, base, arm",0.18
POST_1216,Fashion,lesliebuchanan,954,233,473,103,30-04-2026,"own, skill, than",-0.3
POST_1217,Tech,zmurray,1319,713,141,135,01-05-2026,"four, enter, best",-0.57
POST_1218,Fashion,wlane,454,790,250,226,02-05-2026,"small, could, particularly",-0.77
POST_1219,Fashion,rebeccadavis,893,642,293,52,03-05-2026,"what, computer, late",0.76
POST_1220,Fashion,pattersonrebecca,1832,415,97,269,04-05-2026,"benefit, most, through",-0.12
POST_1221,Food,carlos96,1614,147,135,87,05-05-2026,"tell, see, through",0.25
POST_1222,Fashion,beverlygarcia,1234,969,483,191,06-05-2026,"people, we, ground",-0.02
POST_1223,Food,barbara70,796,28,276,224,07-05-2026,"only, speak, doctor",0.75
POST_1224,Food,mackenziejohnson,1775,360,311,191,08-05-2026,"let, my, as",0.09
POST_1225,Food,whitekelly,3238,307,301,252,09-05-2026,"week, green, to",-0.04
POST_1226,Tech,friedmanspencer,320,882,42,122,10-05-2026,"work, science, trip",0.85
POST_1227,Food,morganstephanie,4915,941,119,87,11-05-2026,"money, interview, if",0.44
POST_1228,Food,martinashley,4006,161,219,241,12-05-2026,"always, family, state",-0.78
POST_1229,Tech,dmartin,221,868,45,221,13-05-2026,"above, challenge, plant",-0.64
POST_1230,Food,travisanderson,323,851,235,174,14-05-2026,"up, particular, argue",0.57
POST_1231,Fashion,reginadavenport,2356,60,47,119,15-05-2026,"open, certainly, special",0.67
POST_1232,Fashion,swalker,1208,124,197,114,16-05-2026,"continue, history, pattern",0.09
POST_1233,Food,mayglenn,1756,455,83,74,17-05-2026,"certain, government, mind",0.11
POST_1234,Tech,yuanthony,1821,70,30,65,18-05-2026,"offer, structure, quality",0.26
POST_1235,Fashion,janetclayton,471,837,160,64,19-05-2026,"analysis, activity, voice",-0.12
POST_1236,Tech,david66,1259,906,427,275,20-05-2026,"particularly, chance, however",0.36
POST_1237,Tech,anthonybautista,4725,875,70,258,21-05-2026,"skill, city, stock",-0.78
POST_1238,Fashion,brittanysilva,940,465,7,180,22-05-2026,"show, should, material",0.92
POST_1239,Tech,erikcooper,4867,242,456,244,23-05-2026,"face, at, often",0.5
POST_1240,Fashion,brian99,3317,489,385,86,24-05-2026,"establish, shoulder, half",0.26
POST_1241,Tech,bellscott,1523,760,400,258,25-05-2026,"little, person, all",-0.37
POST_1242,Fashion,autumnscott,3293,220,51,232,26-05-2026,"growth, today, maybe",-0.68
POST_1243,Food,shane27,4528,472,44,174,27-05-2026,"citizen, boy, from",-0.18
POST_1244,Fashion,crystal84,2231,958,292,162,28-05-2026,"admit, create, particularly",0.32
POST_1245,Fashion,scott61,1499,532,425,215,29-05-2026,"player, here, prepare",0.27
POST_1246,Fashion,steven91,3146,493,299,240,30-05-2026,"deal, finally, religious",-0.23
POST_1247,Fashion,holderjon,3306,898,464,50,31-05-2026,"allow, rate, door",0.23
POST_1248,Tech,palmerfrank,3206,81,372,120,01-06-2026,"treatment, inside, detail",0.63
POST_1249,Food,maryhodges,1640,855,37,267,02-06-2026,"seat, around, century",-0.95
POST_1250,Fashion,bakermelanie,4289,878,354,152,03-06-2026,"apply, difference, media",-0.1
POST_1251,Tech,alexmartin,4031,997,379,68,04-06-2026,"require, understand, likely",0.52
POST_1252,Food,perezluis,1485,521,494,101,05-06-2026,"difference, near, add",0.09
POST_1253,Food,kcarter,273,922,230,167,06-06-2026,"likely, mother, with",0.3
POST_1254,Food,fbryant,269,11,477,207,07-06-2026,"attorney, include, focus",0.03
POST_1255,Food,millerstephen,4324,262,261,156,08-06-2026,"early, marriage, worry",0.98
POST_1256,Fashion,groberts,1704,656,67,104,09-06-2026,"purpose, room, guess",-0.89
POST_1257,Fashion,qsmith,4578,448,178,63,10-06-2026,"his, up, reflect",-0.02
POST_1258,Tech,susanthompson,314,191,356,62,11-06-2026,"I, race, exactly",-0.82
POST_1259,Tech,bennettlisa,1003,761,418,133,12-06-2026,"one, anything, employee",-0.68
POST_1260,Tech,aaronward,4574,113,185,139,13-06-2026,"society, law, task",-0.23
POST_1261,Food,cynthiarogers,3783,25,440,76,14-06-2026,"pass, factor, when",-0.69
POST_1262,Food,johnjackson,2824,782,200,138,15-06-2026,"house, site, who",0.93
POST_1263,Fashion,stacythompson,3174,498,389,186,16-06-2026,"really, amount, imagine",0.89
POST_1264,Food,garciaangela,529,507,12,90,17-06-2026,"generation, campaign, green",-0.33
POST_1265,Food,webbnathan,3564,544,442,97,18-06-2026,"total, against, teacher",0.28
POST_1266,Food,ryanjennifer,1403,61,213,61,19-06-2026,"leader, compare, amount",0.07
POST_1267,Tech,john22,3372,228,219,187,20-06-2026,"different, number, standard",0.63
POST_1268,Tech,markmartinez,3928,814,285,55,21-06-2026,"record, buy, subject",0.25
POST_1269,Fashion,hillbilly,939,606,243,211,22-06-2026,"movement, young, small",-1
POST_1270,Food,mercedes11,3904,34,355,229,23-06-2026,"of, participant, small",0.53
POST_1271,Food,adrienne89,974,704,257,90,24-06-2026,"opportunity, world, successful",0.49
POST_1272,Fashion,hrobinson,2220,455,57,260,25-06-2026,"enough, produce, forget",0.02
POST_1273,Food,bbrown,1952,587,35,55,26-06-2026,"imagine, data, program",0.81
POST_1274,Food,gthompson,4923,890,327,179,27-06-2026,"education, wonder, create",0.82
POST_1275,Tech,friedmanchristopher,2445,501,428,64,28-06-2026,"relationship, moment, paper",0.05
POST_1276,Fashion,benjaminoliver,78,760,489,194,29-06-2026,"poor, opportunity, join",0.22
POST_1277,Fashion,williamsanna,84,594,497,65,30-06-2026,"artist, defense, practice",0.99
POST_1278,Fashion,rhonda06,3639,24,392,205,01-07-2026,"brother, officer, protect",-0.4
POST_1279,Fashion,moorejohn,2720,568,381,134,02-07-2026,"pass, attention, head",-0.35
